Round,SecondsIntoRound,SecondsLastRoundAction,cmTotHitsR-X1,cmTotHitsL-X1,cmTotHitsM-X1,Hits-Recvd-X1,Hits-Lnd-X1,Hits-Mssd-X1,cmTotHitsR-X2,cmTotHitsL-X2,cmTotHitsM-X2,Hits-Recvd-X2,Hits-Lnd-X2,Hits-Mssd-X2,Time,FighterActionReactions.X1,FightersActionsReactions.X2,Notes
1,,,,,,,,,,,,,,,3:46,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:45,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:44,breaks R arm hold and loses upper body hold,breaks out of upper body hold and loses R arm hold,Anderson
1,,,,,,,,,,,,,,,3:43,lands judo type takedown,,Anderson
1,,,,,,,,,,,,,,,3:42,,on top shoulders ,Anderson
1,,,,,,,,,,,,,,,3:41,,,Anderson
1,,,,,,,,,,,,,,,3:40,moves out attempting a ground takedown flip,,Anderson
1,,,,,,,,,,,,,,,3:39,,,Anderson
1,,,,,,,,,,,,,,,3:38,holding under shoulders and upper body hold starts on ground,caught in upper body hold,Anderson
1,,,,,,,,,,,,,,,3:37,holding upper body continues,caught in upper body hold,Anderson
1,,,,,,,,,,,,,,,3:36,holding upper body continues,caught in upper body hold,Anderson
1,,,,,,,,,,,,,,,3:35,jumps on back losing upper body hold and holding back mount hold starts,breaks upper body hold and caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,3:34,sinks feet in thighs while holding back mount hold continues,caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,3:33,holding back mount hold continues,caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,3:32,holding back mount hold continues,caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,3:31,holding back mount hold continues,caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,3:30,holding back mount hold continues,caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,3:29,holding back mount hold continues,caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,3:28,holding back mount hold continues,caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,3:27,holding back mount hold continues and holding L underarm choke hold starts,caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:26,holding back mount hold continues,caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:25,"flips forward taking the back, lands on side holding back mount hold continues and holding L underarm choke hold continues",protects L underarm from choke and caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:24,grabs under arms holding back mount hold continues and holding L underarm choke hold continues,caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:23,holding back mount hold continues and holding L underarm choke hold continues,caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:22,holding back mount hold continues and holding L underarm choke hold continues,caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:21,holding back mount hold continues and holding L underarm choke hold continues,caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:20,holding back mount hold continues and holding L underarm choke hold continues,caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:19,holding back mount hold continues and holding L underarm choke hold continues,caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:18,holding back mount hold continues and holding L underarm choke hold continues,caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:17,holding back mount hold continues and holding L underarm choke hold continues,caught in back mount hold and caught in L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:16,holding back mount hold continues and loses L underarm choke hold,caught in back mount hold and breaks L underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:15,holding back mount hold,caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,3:14,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:13,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:12,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:11,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:10,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:09,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:08,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:07,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:06,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:05,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:04,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:03,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:02,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:01,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,3:00,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:59,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:58,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:57,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:56,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:55,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:54,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:53,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:52,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:51,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:50,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:49,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:48,holding back mount hold and holding R underarm choke hold starts,caught in back mount hold and caught in R underarm choke hold,Anderson
1,,,,,,,,,,,,,,,2:47,holding back mount continues on top from on back,caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,2:46,holding back mount,caught in back mount hold,Anderson
1,,,,,,,,,,,,,,,2:45,loses back mount hold and holding side mount hold starts,breaks back mount hold and caught in side mount hold,Anderson
1,,,,,,,,,,,,,,,2:44,holding side mount hold continues,caught in side mount hold,Anderson
1,,,,,,,,,,,,,,,2:43,misses elbow holding side mount hold continues,caught in side mount hold,Anderson
